respondent_id,h1n1_vaccine,seasonal_vaccine
30999,0.24478863459144395,0.8625415219135493
31000,0.07346915143427676,0.06034857844433189
31001,0.5057284045766759,0.6256958393735795
31002,0.09117473620875695,0.38951296573300237
31003,0.09883566592534923,0.24610538530612053
31004,0.27449248900547374,0.8290081216993516
31005,0.679451165017492,0.6232943792711401
31006,0.03951805225946784,0.17619245557317825
31007,0.15240885750289065,0.49551172565066076
31008,0.3911271888967364,0.2885021004600141
31009,0.039532706271002645,0.30372763526153057
31010,0.5293354870856406,0.6258768914850869
31011,0.3403621727757655,0.8170021743754949
31012,0.7705164780005623,0.41894186966644964
31013,0.33629656867227803,0.11168068839244535
31014,0.2750813960188697,0.4648278249254934
31015,0.010119957564921712,0.12270808354731495
31016,0.3652548652658881,0.5167637976255033
31017,0.013597642094253268,0.1147363844416233
31018,0.020955611489968738,0.05952565237640518
31019,0.1113939590161775,0.6919023370332149
31020,0.038981025967728566,0.24851196379985388
31021,0.0245235277708899,0.07982154851015132
31022,0.24915197598607627,0.8834904114436111
31023,0.0314331282675334,0.05881927408454627
31024,0.026846794325197397,0.1225684073866061
31025,0.8973939205745461,0.961346785493542
31026,0.04983088392718868,0.251205366821448
31027,0.40528812740701153,0.690476628638624
31028,0.05289085660658544,0.8449879877657174
31029,0.11876850913829985,0.14993116948740728
31030,0.01924622815597151,0.15804522595076007
31031,0.013814119045601505,0.6068773907771507
31032,0.023282186566606435,0.25924317326450763
31033,0.16258385797906194,0.36283379004403454
31034,0.10480706046466141,0.8934643181348788
31035,0.4145342453534912,0.8336629169897463
31036,0.01999307003992058,0.19562767710288242
31037,0.098941169053014,0.32247432220406885
31038,0.02569178403717159,0.3823435819012918
31039,0.05490827627144743,0.7549484947296313
31040,0.19319550991881584,0.3893345160042523
31041,0.05048106608524716,0.9536662616474684
31042,0.03146697472067364,0.2437251812738849
31043,0.13451097579585852,0.5106286387851304
31044,0.10080754308715402,0.24459764986944943
31045,0.22777749778560993,0.7191852048945231
31046,0.1371196414175902,0.6576555022643839
31047,0.0373395122545734,0.26886598791404637
31048,0.25518449183292025,0.7332913429702548
31049,0.23495535190407127,0.22898404574565298
31050,0.20721245575973743,0.4157347467236496
31051,0.18945733874532553,0.18873088782791486
31052,0.41299557284793365,0.5788745653091018
31053,0.12137803643411894,0.21012767735097132
31054,0.4352469396022987,0.5497385928867833
31055,0.0655568874308817,0.15640828455853598
31056,0.030353294823571783,0.04225781552447053
31057,0.5960579818454481,0.26371775513883977
31058,0.02102805656764668,0.768853615619587
31059,0.05602263275359414,0.2950083133405361
31060,0.2494972343688168,0.7203402780656528
31061,0.020686860373735686,0.2087300650646572
31062,0.4313149900570463,0.6829006197227169
31063,0.19444323320917842,0.8346468206406784
31064,0.18826775073705806,0.09578531825958525
31065,0.03739538064980848,0.02113884589277217
31066,0.6868039676485597,0.9504226481404301
31067,0.03231497639350942,0.00958704978764554
31068,0.1214731982303822,0.2830999251005013
31069,0.7784593545760701,0.8669042394170253
31070,0.09674562035390578,0.5506449373960794
31071,0.5310138594609188,0.46621065089583064
31072,0.05281102882740547,0.2205585275951398
31073,0.3753206188549478,0.9178298934920739
31074,0.12875585614413929,0.9298768626505007
31075,0.07278179509180735,0.8200665243771551
31076,0.5821358134076717,0.8995036414671548
31077,0.28171986156304724,0.3828754691526527
31078,0.006444659335695811,0.026555099260720298
31079,0.7607007669572299,0.90470899635358
31080,0.566861573067831,0.6915110309313965
31081,0.031059279917121135,0.5786887245232422
31082,0.34905769099493283,0.6681233222702893
31083,0.051191449921423604,0.9281703290663447
31084,0.07470835192829998,0.3226916741198924
31085,0.08499168328578373,0.17557852772476643
31086,0.06082936441153298,0.4980004966387047
31087,0.22610578651899532,0.9216533339546655
31088,0.18364320900850636,0.6075266079561581
31089,0.044485818659655264,0.14587007109868033
31090,0.5160408261725556,0.3693499169681274
31091,0.09304610551078914,0.5077068972664072
31092,0.14214011090460893,0.16829851682287533
31093,0.008010089170127114,0.04145894243083675
31094,0.13444465676214384,0.7544226053444302
31095,0.03565123702745415,0.18215790266883342
31096,0.014847879343761755,0.03592010379523446
31097,0.7237514183735377,0.7475272033254027
31098,0.03152622578333143,0.07505854161600324
31099,0.03762213706213115,0.2743921559084262
31100,0.24054711348941984,0.8256651675405824
31101,0.25146072287843446,0.4723209285403594
31102,0.15385927453155718,0.5348491603168297
31103,0.23308095541696747,0.8664781378934564
31104,0.10552829192047355,0.5551653825437798
31105,0.017054305715342395,0.6825607598701792
31106,0.02988831225493277,0.6893279707457901
31107,0.3162401408140758,0.682941781151813
31108,0.08565577592343591,0.17153783183016869
31109,0.13564078348480346,0.03941744996046492
31110,0.020168192890245032,0.16020668447820502
31111,0.061643121794860124,0.2867490201511844
31112,0.04469922511938991,0.20409994591605216
31113,0.15257194516227138,0.3085612501702929
31114,0.07037424202044777,0.8109826988538207
31115,0.03765796133789585,0.22264864161239933
31116,0.03996580822109816,0.09685555987989374
31117,0.2490113024437345,0.8935765704575512
31118,0.029599615697090305,0.4520446691341249
31119,0.19875290899678538,0.66797308881995
31120,0.09923925718341829,0.2292581616738647
31121,0.7480801896675305,0.814639293591313
31122,0.6865982417833454,0.6454260046621564
31123,0.07907325602502444,0.12592666470758968
31124,0.020580052529599963,0.18224881149529962
31125,0.09861497274462214,0.16316453169521694
31126,0.046170199998624956,0.2837754000757663
31127,0.3699696047949727,0.04644733664811085
31128,0.025096017077080864,0.7404250362668099
31129,0.018387564958520432,0.13937618951735262
31130,0.012860168680886474,0.03369020693835915
31131,0.8148101216215735,0.8772698205990869
31132,0.16694705846109126,0.8820142822403219
31133,0.07939035482282927,0.26486492627800534
31134,0.07924887678923359,0.4128326500364021
31135,0.05751922100432984,0.7146584673445749
31136,0.265414234811123,0.6737550808760642
31137,0.036166878120220916,0.09417806617166664
31138,0.9002483618385032,0.5100335074677022
31139,0.3681359092938298,0.5452298899940935
31140,0.12840916443275605,0.2269887345740587
31141,0.18341160664040948,0.8196989620355589
31142,0.8394526358638708,0.8601843130330099
31143,0.26174375132581795,0.4768744885607286
31144,0.025840310993778516,0.7380516342815833
31145,0.12098727626141398,0.5865833032237985
31146,0.13954374406305503,0.10553785740992559
31147,0.08646387742937021,0.2449544643563527
31148,0.32507420055419023,0.6914893865398016
31149,0.052659604053589236,0.3057930729323175
31150,0.06742582601890368,0.5916589675906939
31151,0.0021291282869034473,0.07918057117026611
31152,0.15482581009290833,0.5045463470617937
31153,0.09805527473428068,0.44459351225708077
31154,0.47503161863707044,0.31234485414130225
31155,0.8417935342653422,0.9630124084849263
31156,0.03152377002319216,0.19039262802819756
31157,0.3850316214126832,0.8363042576989591
31158,0.9359442329340107,0.9579458262044845
31159,0.028559865951579614,0.10995794680065238
31160,0.10252308704333785,0.3097447721334535
31161,0.20913452618256412,0.5755642833929128
31162,0.5364096583523434,0.8790191586828612
31163,0.060561802029921744,0.125511806673106
31164,0.0806492246254615,0.5322317016968555
31165,0.1555718840441164,0.0966451792982857
31166,0.0435032035345725,0.34503602418800716
31167,0.016786714241234495,0.15194513163522783
31168,0.06084819902066357,0.43126519184665124
31169,0.09138758152870805,0.5572259753275169
31170,0.06148556315162547,0.11232955237223304
31171,0.17195050884624988,0.21967059557718896
31172,0.6954085378283859,0.8258373486762398
31173,0.30056438824471177,0.8009196787819597
31174,0.10452319099915033,0.012643119874309817
31175,0.0934144704665995,0.2032258954825052
31176,0.5131491234936978,0.4436693239034086
31177,0.02392655118925836,0.548491695804258
31178,0.5111066210700418,0.8047988165293172
31179,0.2811276135245848,0.8066841041592747
31180,0.0094733352036829,0.3314549245235982
31181,0.48140419750861296,0.6056277750492012
31182,0.05853741746218061,0.5344024000153855
31183,0.2343537493496598,0.3075801392620312
31184,0.005107812469792679,0.030407073006258438
31185,0.11142205968353383,0.22156605191469778
31186,0.04505069770444532,0.30230797124322883
31187,0.006697707255952513,0.046621302320711135
31188,0.04331726439085041,0.12557358619251194
31189,0.12727456407035995,0.2910357154599423
31190,0.21723634308712483,0.40558650457372036
31191,0.07367857580871538,0.316215285921036
31192,0.1882202706793188,0.38657149857785966
31193,0.04610227661416208,0.2967627387293599
31194,0.12291898975237804,0.21582664760442835
31195,0.2074970923952434,0.048197656255024174
31196,0.3349904892524434,0.7457512385127234
31197,0.05969192440230168,0.3571483801308027
31198,0.009698845652037187,0.028997743867962146
31199,0.022847157045947145,0.28271671352790156
31200,0.1958744849572277,0.5150031858154485
31201,0.024031838115034,0.11456028831679255
31202,0.386210894094186,0.900141942516988
31203,0.06984898837285104,0.04277398574930197
31204,0.09191606311917978,0.12720385632188455
31205,0.050934253525849266,0.9282135811565488
31206,0.05602266700968686,0.3374991925295847
31207,0.11887503806888924,0.4668235724681321
31208,0.338215830979151,0.9214529157131998
31209,0.3170803749432479,0.6364174954301632
31210,0.40615883484316506,0.6665374631531831
31211,0.014437996061325231,0.046096506553021784
31212,0.06341193851885647,0.382027301502388
31213,0.05937312121121539,0.4902482820014041
31214,0.0302104159914046,0.15673790288169426
31215,0.020003073674101604,0.6238320516091311
31216,0.11681516499120835,0.21698675360148104
31217,0.18668777063529873,0.8251426508012655
31218,0.3594182161477124,0.7953607614583176
31219,0.26502766607313466,0.6961441393957165
31220,0.10138429680454006,0.470177208920789
31221,0.19224315268585046,0.5976410948553553
31222,0.03096421221522005,0.5073004236812326
31223,0.14997095452749945,0.29339953182664447
31224,0.0230666342315018,0.6400103891129045
31225,0.027517301909741415,0.09562643850548071
31226,0.25963121457858435,0.9367309073624018
31227,0.005534595721895832,0.051576075766272184
31228,0.4497373836140697,0.42306365711813276
31229,0.23973670284335535,0.693190467530658
31230,0.0399220979787722,0.24903310609083
31231,0.07276996798862476,0.07772560418904596
31232,0.024129059328705123,0.8583034694675491
31233,0.6760425737510932,0.5742890977797269
31234,0.5564600189364588,0.8382324882548905
31235,0.42049547684270494,0.6698164203311106
31236,0.3804060295782411,0.8849762343209616
31237,0.11278867407765002,0.638118668943913
31238,0.4835567804543504,0.9183058783549656
31239,0.7144755990889446,0.37792787133892725
31240,0.25816715102101295,0.4077951707852021
31241,0.04442071453766563,0.14837215502031265
31242,0.06201754777669311,0.18217239778709318
31243,0.02488229543560603,0.8885551319606727
31244,0.5060963140934907,0.6996101886712086
31245,0.14158967652656598,0.2894947810622882
31246,0.02914353427121078,0.20513559421996458
31247,0.07331518255919005,0.536807480560973
31248,0.3159289013654637,0.66458346780334
31249,0.01996120483894024,0.06922834944340472
31250,0.5448774386079133,0.9114272572766229
31251,0.4922953042020256,0.8181455042709371
31252,0.19164148650768864,0.12753624117031595
31253,0.2520470759158836,0.9195135658245297
31254,0.11514581639759845,0.25377255791743475
31255,0.24680349260496112,0.6188326399074676
31256,0.031803979962515744,0.23669231149722536
31257,0.12257744361648952,0.4537620525378054
31258,0.1033353366917793,0.25421956621615843
31259,0.291441849967374,0.8944410902555728
31260,0.02495141114939779,0.08898687928627004
31261,0.03723051639174415,0.1694882539595609
31262,0.732731795802357,0.8979016196255034
31263,0.25115064161040557,0.306325159446518
31264,0.056360795824511305,0.219646782632985
31265,0.5202395871346385,0.6116050379339795
31266,0.0751804022916875,0.08584298613515104
31267,0.14547671830488917,0.956716618643323
31268,0.7133623180892529,0.9432021070053896
31269,0.13797436709734825,0.35312955636264387
31270,0.2968180872547242,0.7234872292534019
31271,0.018942453928399588,0.1592503461239306
31272,0.861604665535051,0.9008899546393573
31273,0.3202779629791622,0.42895085437213415
31274,0.1851150936261201,0.5017984064398742
31275,0.07558631422378802,0.06366768118470115
31276,0.11719403084671678,0.8887968617556459
31277,0.2035710169394971,0.18088771363344264
31278,0.08439410941747016,0.30758702764046986
31279,0.059792010728882634,0.16794880899186737
31280,0.19093758243576167,0.8518280366314958
31281,0.08349650103597009,0.07617887726074647
31282,0.3248114055893706,0.5441273489362339
31283,0.024448797551638986,0.12718080518752048
31284,0.07655006068094458,0.38281154626423164
31285,0.033468034834583736,0.9583719525897424
31286,0.3696397015320635,0.5239894700091285
31287,0.017758327940574546,0.481632477181057
31288,0.06546310564101296,0.1835211021210139
31289,0.08564235760599273,0.82597587776481
31290,0.016606369724905378,0.16521774491863886
31291,0.0343160689456791,0.03984557540187029
31292,0.06595786182962302,0.7964156294673637
31293,0.15225476086927164,0.556154795835046
31294,0.6359490745512794,0.8984103030048078
31295,0.06046963455537967,0.4368284330119158
31296,0.2379095740233974,0.39724209240426495
31297,0.10623165627416052,0.8950164473839425
31298,0.2359189380302159,0.939578908008868
31299,0.24772368637074424,0.29233706724550934
31300,0.1897071427936202,0.7814526519746872
31301,0.8799076418218684,0.9125718692016489
31302,0.030521979196296862,0.6926170318412509
31303,0.14641588585501025,0.17739607999236637
31304,0.04373134397029856,0.31194306426283874
31305,0.28262417989510785,0.6558966232754617
31306,0.10127485153387668,0.7508067273846573
31307,0.015514488320412774,0.06380406494629326
31308,0.3177226014818942,0.27342079967434657
31309,0.09915313387278958,0.5010630844495627
31310,0.442151678778055,0.7053441535743178
31311,0.24011775714938538,0.45861008482890375
31312,0.18178344707688476,0.8230833781720585
31313,0.2357199623683497,0.3080960911833763
31314,0.24927892965875423,0.5117148675308162
31315,0.0011937724708173294,0.017175103610672808
31316,0.08005666008595204,0.3208846954721039
31317,0.1758385398011932,0.212650086258649
31318,0.15112918051716853,0.5082906541203923
31319,0.17127572879768616,0.5080873972477971
31320,0.04976594299307905,0.8320039388852933
31321,0.08019119775162577,0.08524500264857485
31322,0.6954624597184244,0.8196205905170763
31323,0.6341873924043505,0.7874961212504062
31324,0.06951236966641894,0.32871347448795485
31325,0.08265595737901772,0.5416490028327803
31326,0.7297602555382944,0.7423915292419996
31327,0.051842159667165814,0.4874182635331248
31328,0.922163564375417,0.893401771914486
31329,0.03088898430719752,0.7066498447820907
31330,0.005184571324428351,0.0398111947488771
31331,0.16422751920277304,0.4100758422656217
31332,0.4661931479298193,0.7273472279217319
31333,0.1201227039793055,0.6244688517884512
31334,0.11811840531389749,0.020961253012250557
31335,0.3063671385829431,0.39908936677524054
31336,0.07939249295750163,0.2918444891056571
31337,0.26830818598459055,0.45776361164922635
31338,0.15592453205761336,0.23117980976281288
31339,0.10745974482803813,0.7048379543537812
31340,0.02816848620982256,0.09476849466474248
31341,0.0019998935576893786,0.10671445955481895
31342,0.07776732387673725,0.20200611217140602
31343,0.002353088083634584,0.42766472824861734
31344,0.733299915530561,0.5715156950310011
31345,0.749384475939087,0.931373989706941
31346,0.1424119836974913,0.5489181098823018
31347,0.18903565703792513,0.48505245716989137
31348,0.47130982160222784,0.7598734493102609
31349,0.059620850390321584,0.2287853034380688
31350,0.447034854904437,0.903005784710135
31351,0.0766505483277311,0.7366989782318324
31352,0.02384810454513349,0.1698369109656903
31353,0.01973436934074718,0.032632652868054675
31354,0.05896169200023014,0.76099281694872
31355,0.08418837791374993,0.6358749966910934
31356,0.2398716717967462,0.3326501639036476
31357,0.28591248167610206,0.2778249874489773
31358,0.06868252535854805,0.23981252773124095
31359,0.03419045180111965,0.1489188609851245
31360,0.07017246260124024,0.2784492242468395
31361,0.20243602778543235,0.5224010826009895
31362,0.06700058559581346,0.5239497981888592
31363,0.6897799411560659,0.7170056339734381
31364,0.30959718655853874,0.5807800960969715
31365,0.605992232759124,0.5694079757568747
31366,0.10791836966601846,0.12920562048457293
31367,0.15155618330020457,0.15771619310072207
31368,0.02959061791138382,0.23642146244837112
31369,0.5996318889429105,0.8183168396688768
31370,0.09125752879052645,0.2257415728349551
31371,0.09178384246143031,0.12060183221707184
31372,0.8822924656629814,0.8383533094657947
31373,0.03582348994881606,0.5142203632874188
31374,0.09333304551438731,0.18078725107385923
31375,0.12772328111779863,0.7725845098952763
31376,0.04052608979225984,0.5907155986583614
31377,0.8374091727117243,0.9223789892716079
31378,0.11908152908718068,0.3498930217192254
31379,0.8835057830797073,0.8605256534259318
31380,0.4729212245845828,0.460688586765177
31381,0.06276827467183457,0.07067955668443522
31382,0.16122414223049603,0.5947428295776527
31383,0.8580440463702064,0.9354262999819426
31384,0.7360373485027251,0.7747825951796479
31385,0.3497496858262429,0.6108440735268096
31386,0.013098793621186012,0.08650691915266664
31387,0.32173233866699635,0.6813435228376119
31388,0.90564808406708,0.24168320401091478
31389,0.030145960549225925,0.9490363516654674
31390,0.01839106422782113,0.5502402046667065
31391,0.833799729361442,0.9473987801317866
31392,0.33591030129683624,0.6973157560438814
31393,0.025819730187413896,0.25438989438092235
31394,0.5649975923976477,0.27811519737744367
31395,0.025437176270616566,0.12396960148960451
31396,0.36639259711612415,0.564908407425147
31397,0.1928026672216549,0.5026524802193476
31398,0.29923177499991144,0.3894860671541932
31399,0.9024066640599769,0.9157132122657378
31400,0.9476852495102024,0.8472489908871739
31401,0.06954974207203152,0.7208558936333758
31402,0.17349092522003123,0.5801423423710704
31403,0.466162478658148,0.02402957510002932
31404,0.005099415811069558,0.02385406244664698
31405,0.02037953466742256,0.5867284437151111
31406,0.21465912637540713,0.6112386030513919
31407,0.8112653534029506,0.4136705875344983
31408,0.05749915666671303,0.23170722912548802
31409,0.05758402961066447,0.22027352379109436
31410,0.042115307728548566,0.022546076948027738
31411,0.14562051646499177,0.21680200138585212
31412,0.14654230313191463,0.6172457572595704
31413,0.3529529837182798,0.33663490520325956
31414,0.020476926430275516,0.023180511042568765
31415,0.0414732118197296,0.3743531723917002
31416,0.15310715133747635,0.5838000077273905
31417,0.531744956793841,0.889056110681643
31418,0.02491772520670647,0.1532117256574383
31419,0.8778342297611339,0.9317221466587441
31420,0.0076353316761562,0.01904708440110953
31421,0.1161953557416759,0.33322235358347757
31422,0.12580196630212617,0.14781449047266326
31423,0.8899588145390489,0.9474681757357065
31424,0.08733146193197029,0.5126771002531048
31425,0.13598876838332044,0.1416311788365636
31426,0.32057485326138263,0.8432495876172391
31427,0.14350069611638114,0.6591183207008574
31428,0.08041439136485404,0.7335375274978345
31429,0.12015212383582537,0.6765664308578679
31430,0.2946689684192235,0.7016089365524424
31431,0.03594302944209622,0.05033788267443748
31432,0.1076254781625475,0.142006365141982
31433,0.8198778637029697,0.9488326926081924
31434,0.5231111717358432,0.6683088052178058
31435,0.03270794094105819,0.2877149198178241
31436,0.2698985220837575,0.44675175626474783
31437,0.3305460815301331,0.5228112597868931
31438,0.49467678160170264,0.5703138751349428
31439,0.6853110467631842,0.8914351458275407
31440,0.26882439507212635,0.9278578298759069
31441,0.16405368251086735,0.4511571012170631
31442,0.8039359367102707,0.7828227150190706
31443,0.011938126230465905,0.08440497526900805
31444,0.008835785834727553,0.09858256825778958
31445,0.1476145928040317,0.3675676197595791
31446,0.7760851881543289,0.9376825875167079
31447,0.2921814365679011,0.5971358964686622
31448,0.9455092460902237,0.9863248443969236
31449,0.09707368740921588,0.1092990785915062
31450,0.16204083183196666,0.9118106923458205
31451,0.27926406364720463,0.8648766622941012
31452,0.18556597846169098,0.15294030240847278
31453,0.1165580593305594,0.4805008128019947
31454,0.8224495878607753,0.9190049521730728
31455,0.16517402702133632,0.9420092615505101
31456,0.12619648059641067,0.43727572124338165
31457,0.039127337338571745,0.15584731330826068
31458,0.28676244669209106,0.5823494154655448
31459,0.02176167938623627,0.09863725381399335
31460,0.09955238473595822,0.23659282029716058
31461,0.03666893371409989,0.582691568897765
31462,0.107963782486703,0.8375106652272268
31463,0.024663719689727696,0.8756659242153643
31464,0.030100531389079196,0.232464955784947
31465,0.8281935665447507,0.9371126311648263
31466,0.010417257101507267,0.1952125805842742
31467,0.6244323114631565,0.9775729985382791
31468,0.09756129688708064,0.415377508068753
31469,0.4297554281649896,0.5369561570955982
31470,0.06954496372972918,0.908700170741265
31471,0.035242261746652716,0.4763102539815647
31472,0.4086883741220593,0.7540339628413054
31473,0.7946567359517523,0.8851575390392501
31474,0.36222900528388347,0.6895044197683513
31475,0.5664237324505501,0.7500250718518243
31476,0.016577424185391158,0.11821858284282094
31477,0.12075035115884022,0.19830779950843497
31478,0.03411374524684101,0.10064493937107524
31479,0.4327241991015715,0.9317152122657486
31480,0.01260167880395052,0.03488930689259719
31481,0.4010261515189846,0.7554596787310222
31482,0.5954288248761985,0.9696282163679034
31483,0.22357019936661415,0.3093259954777085
31484,0.029032403186492556,0.1076676296842434
31485,0.012288277980321203,0.04914218762971563
31486,0.032743000536028605,0.44724490004783024
31487,0.7079010113477572,0.7222814853532219
31488,0.025873205572883126,0.2361726844678349
31489,0.5347010071869536,0.8074693506181633
31490,0.7002462422623601,0.8796276490525186
31491,0.1438995585749878,0.5031694238140085
31492,0.0009875675151266054,0.025002110692451177
31493,0.030475644173876822,0.20636106779311383
31494,0.12000710627630068,0.23771476316859644
31495,0.03736603852979193,0.5306000045457279
31496,0.06685617858915971,0.494203208835922
31497,0.16378802548460963,0.3304299299873268
31498,0.0992567479267947,0.34184530213469644
31499,0.07775405470737883,0.36026886697672633
31500,0.8151809214909599,0.9095770332655745
31501,0.0415199015397161,0.6798931481635326
31502,0.05217548223875744,0.4933700132382477
31503,0.16641361804096721,0.31413549148179787
31504,0.5376081220722948,0.7777833178945711
31505,0.6653693469805189,0.9261509053528761
31506,0.24593274366897308,0.29700293015874163
31507,0.1889135877874682,0.8483419294621019
31508,0.3704019958009288,0.6439056886339269
31509,0.1412332183485386,0.8926040888389027
31510,0.0948418417597602,0.7068855959609353
31511,0.09362976333145806,0.305426921752652
31512,0.3147796700114627,0.6364819962257012
31513,0.4231878432348234,0.5918652034875641
31514,0.8953500506982176,0.8923976819161945
31515,0.09369642701269987,0.3956007928477845
31516,0.019755240022451492,0.05384768695688348
31517,0.09560080986638887,0.41155504341349436
31518,0.0696231142829561,0.7954058316235764
31519,0.11733476073685573,0.7724961119594413
31520,0.06431288268987549,0.5726444868132976
31521,0.15327088903564362,0.891029204936991
31522,0.7301661737679687,0.905428597290852
31523,0.1274069043775027,0.7014846785899492
31524,0.05731723714931639,0.12907127366180327
31525,0.5162262194299095,0.9064543725116684
31526,0.2923979012468522,0.8340696442793984
31527,0.18893971739099408,0.5910323808690211
31528,0.11229431288919133,0.3751334370559174
31529,0.24321463964358375,0.5085792220370172
31530,0.05791957473357367,0.20840312655065413
31531,0.2318217258390016,0.4852412902789523
31532,0.031179518587126226,0.1385482701784025
31533,0.9734235967998293,0.9204574211103893
31534,0.11794626688691442,0.16705384065194084
31535,0.4298614198847692,0.7266969429519926
31536,0.11028966124052829,0.8705419392334309
31537,0.029313432177269807,0.23014251956891313
31538,0.03494564425608233,0.19955997430224265
31539,0.7949545052018449,0.7903170063826309
31540,0.06775119261487754,0.5432050912435269
31541,0.014454864067014864,0.2331667903384129
31542,0.06549400200627903,0.3544988207021108
31543,0.23334689821381516,0.24648330283324793
31544,0.5789132054097639,0.7302976132829738
31545,0.026140342661409036,0.36139902090784576
31546,0.11016950707627923,0.3541434253861248
31547,0.8565649626105037,0.9515320042038282
31548,0.2832192827820551,0.5253334010588998
31549,0.07064333834512702,0.5833503532458263
31550,0.10980747375797724,0.2058258220333784
31551,0.7730101709412676,0.6508657676680786
31552,0.10682219757919494,0.8865003168433012
31553,0.17377414684188983,0.3215601978816049
31554,0.09122380451133984,0.04959216541572741
31555,0.5460755136087885,0.7293201301731193
31556,0.3856033879138683,0.3640701486849739
31557,0.02627324167752267,0.07041893388240712
31558,0.1484565987148357,0.4168656910590421
31559,0.32263668723593825,0.9230698458747163
31560,0.5252016770559856,0.662607814539654
31561,0.11675919747139675,0.17607405493239364
31562,0.02527692983391654,0.026800559532896766
31563,0.09515252168570751,0.15514567058328144
31564,0.2653525676231467,0.5761832202904987
31565,0.32710367131433365,0.9545786571834253
31566,0.3352866714502567,0.41022189598138925
31567,0.12476663772325104,0.4761894267097401
31568,0.06676117273683668,0.8158544242401735
31569,0.005192055605627502,0.023782759339710833
31570,0.4981652853153208,0.7799552047270505
31571,0.13034253650984984,0.4735235813084094
31572,0.11936946503081233,0.19037177963465385
31573,0.13127301653469114,0.16665125839398745
31574,0.19022750970516122,0.6994824445226223
31575,0.1257608891638022,0.16427859150080196
31576,0.4112593182370341,0.8866305353916192
31577,0.11774243115004436,0.4258595745826161
31578,0.1370747929929126,0.8040937520102278
31579,0.03985020574696005,0.22859084453215234
31580,0.28070219308076694,0.8556490037244168
31581,0.6512410955972637,0.9298537516902601
31582,0.08798321111221902,0.3623196586054866
31583,0.10802603687348043,0.7652910284621456
31584,0.0017156585298756897,0.04164111468337844
31585,0.1214351576198843,0.19242088309379785
31586,0.02107100289515025,0.15906546004786834
31587,0.23636901661773174,0.542888149492462
31588,0.2479776630825775,0.4165909974267966
31589,0.16284534574537593,0.22003839384740304
31590,0.49276428583583887,0.21965784357558218
31591,0.04481957843974495,0.3731618767148064
31592,0.3627329411198915,0.1373277868844675
31593,0.08864153287101961,0.45552692396096045
31594,0.09819557143837615,0.7142519249053599
31595,0.0669921832293276,0.25010534856362
31596,0.5158253230205135,0.7022225740850161
31597,0.02435186068407929,0.3895347141292609
31598,0.3715248416958349,0.731787942577603
31599,0.31816139410686994,0.861885640530639
31600,0.38103384162665666,0.679032371068908
31601,0.08698400866080884,0.6184868277954203
31602,0.0923524828631414,0.08980623697136653
31603,0.19674407770247018,0.6271902516517057
31604,0.01585638897524361,0.24776272273447417
31605,0.1848304705356319,0.5347547981997215
31606,0.03604914114793501,0.3153380900694514
31607,0.2762379536330979,0.41359140633707847
31608,0.15466852962732924,0.48570645574962384
31609,0.1164091067753518,0.20584262346417576
31610,0.015622074482331362,0.2033360956380222
31611,0.13646969521276564,0.6251372451854763
31612,0.4581595760012378,0.4765420098960769
31613,0.04667091827807764,0.03366189255905624
31614,0.09949286078044443,0.2971836041590278
31615,0.22580648101550369,0.27981788844748623
31616,0.02199380063694369,0.21676431492809603
31617,0.5091071846879993,0.7074419175565086
31618,0.2873451263440297,0.47752243085086254
31619,0.0756643936347522,0.2611168532701981
31620,0.004612005861738286,0.022159249332748956
31621,0.007318470691688475,0.034618740802177715
31622,0.8265087045153015,0.8774524938299003
31623,0.06923407586265644,0.23536197448515456
31624,0.06311619179181735,0.043776668327737876
31625,0.10496518609983396,0.8526460097708336
31626,0.2401737231298234,0.4339524179824728
31627,0.1635575611962802,0.3414405668231727
31628,0.03139865766586693,0.6318238478079347
31629,0.5529559872095118,0.22579070762441408
31630,0.1094462104352261,0.9614898740838596
31631,0.029313311485991686,0.03374215709616983
31632,0.5696620745407235,0.5465985128829112
31633,0.06253781329564932,0.1626038996707157
31634,0.11692612766727113,0.7361486089475016
31635,0.21873222120468225,0.20910943539158441
31636,0.5765598483560528,0.6008193743665199
31637,0.03535335428875058,0.2371971956723163
31638,0.6265628488055297,0.8727656770442448
31639,0.30456841982946475,0.7207064190469239
31640,0.029994346435568416,0.24812551383314455
31641,0.8361069338313275,0.9547136542136746
31642,0.3664559153965005,0.8179403354636334
31643,0.29173367453210436,0.2806934519771326
31644,0.30792872165377316,0.8255426276008121
31645,0.10000727005105874,0.2748141437182245
31646,0.011679321063565907,0.5713007131113171
31647,0.45887534857837625,0.8639597890214831
31648,0.056644954892883244,0.33633777479706356
31649,0.3468614594332233,0.7691873594598615
31650,0.14363413285890783,0.09897481128238275
31651,0.5084339140315275,0.809393497314679
31652,0.8420797128471499,0.7164992875722416
31653,0.10381280177151639,0.5928362258706332
31654,0.03882037196548192,0.17356209642015386
31655,0.06154631657640637,0.16129000472625615
31656,0.2374496495297849,0.6597149227452158
31657,0.1162709387427693,0.34076690118041736
31658,0.055890320076527826,0.29185958102529636
31659,0.12921240578086687,0.7009213868715205
31660,0.8801868267054781,0.9595865616342842
31661,0.4575225716164485,0.881079859865618
31662,0.21194632773079394,0.07469804093105505
31663,0.7209107667143857,0.5887692634975307
31664,0.7294629038585029,0.8938200558616766
31665,0.09846773898163094,0.9210004424876446
31666,0.3409998430188186,0.7421632451278655
